,country,date_start,domestic_policy,pol_ongoing,pol_duration,30d_av_death_per_100kpop,voluntary_comply,national_pol,Closure_and_Regulation_of_Schools,External_Border_Restrictions,Health_Resources,Hygiene,Internal_Border_Restrictions,Restriction_and_Regulation_of_Businesses,Restriction_and_Regulation_of_Government_Services,Restrictions_of_Mass_Gatherings,Social_Distancing,health_testing_n_monitoring,new_taskforce_n_declare_emergency,public_awareness_anti_disinfo,quarantine_lockdown_curfew,target_residents,target_travelers
2584,Iceland,2020-04-01,0,1,243,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2585,Iceland,2020-04-08,1,1,236,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2586,Iceland,2020-04-13,0,1,231,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2587,Iceland,2020-05-04,0,1,210,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2588,Iceland,2020-05-04,1,1,210,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2589,Iceland,2020-05-25,1,1,189,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2590,Iceland,2020-06-07,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2591,Iceland,2020-06-15,0,0,65,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2592,Iceland,2020-07-13,0,1,140,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2593,Iceland,2020-07-31,1,0,13,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2594,Iceland,2020-08-04,0,0,2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2595,Iceland,2020-08-05,1,0,63,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2596,Iceland,2020-08-05,1,0,8,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2597,Iceland,2020-08-05,1,0,8,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2598,Iceland,2020-08-22,1,0,0,0.009440862775783763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2599,Iceland,2020-09-16,0,1,75,0.1417546963330895,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2600,Ireland,2020-02-05,0,0,0,0.06725735868635366,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2601,Ireland,2020-02-11,0,0,0,0.1612780689374029,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2602,Ireland,2020-02-11,0,0,0,0.1612780689374029,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2603,Ireland,2020-02-11,0,1,293,0.1612780689374029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2604,Ireland,2020-02-17,1,1,287,0.27726288677304883,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2605,Ireland,2020-02-25,0,1,279,0.5236405487732692,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2606,Ireland,2020-02-25,0,1,279,0.5236405487732692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2607,Ireland,2020-02-25,0,1,279,0.5236405487732692,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2608,Ireland,2020-03-01,1,0,14,0.7315871991336241,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2609,Ireland,2020-03-07,1,1,268,0.8118834304608901,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2610,Ireland,2020-03-10,0,1,265,0.8242366968189309,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2611,Ireland,2020-03-10,0,1,265,0.8242366968189309,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2612,Ireland,2020-03-12,1,1,263,0.8194333350833792,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2613,Ireland,2020-03-12,1,0,38,0.8194333350833792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2614,Ireland,2020-03-12,1,0,38,0.8194333350833792,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2615,Ireland,2020-03-12,1,0,38,0.8194333350833792,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2616,Ireland,2020-03-12,1,0,38,0.8194333350833792,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2617,Ireland,2020-03-12,1,0,38,0.8194333350833792,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2618,Ireland,2020-03-12,1,0,38,0.8194333350833792,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2619,Ireland,2020-03-12,1,0,38,0.8194333350833792,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2620,Ireland,2020-03-12,1,0,38,0.8194333350833792,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2621,Ireland,2020-03-12,1,0,38,0.8194333350833792,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2622,Ireland,2020-03-13,1,0,4,0.8118834304608901,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2623,Ireland,2020-03-15,1,1,260,0.7871768977448081,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2624,Ireland,2020-03-15,1,0,35,0.7871768977448081,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2625,Ireland,2020-03-15,1,0,14,0.7871768977448081,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2626,Ireland,2020-03-16,0,0,381,0.7919823183580862,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,Ireland,2020-03-17,1,1,258,0.7768825091131074,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2628,Ireland,2020-03-18,0,1,257,0.7549225192839634,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,Ireland,2020-03-19,1,0,57,0.7370782260297732,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2630,Ireland,2020-03-20,1,1,255,0.7185483264927119,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2631,Ireland,2020-03-20,0,0,61,0.7185483264927119,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,Ireland,2020-03-22,0,1,253,0.6698208673434196,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2633,Ireland,2020-03-22,1,1,253,0.6698208673434196,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2634,Ireland,2020-03-24,1,1,251,0.6066833229874726,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2635,Ireland,2020-03-24,0,0,26,0.6066833229874726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2636,Ireland,2020-03-24,1,0,26,0.6066833229874726,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2637,Ireland,2020-03-24,0,1,251,0.6066833229874726,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2638,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2639,Ireland,2020-03-24,0,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2640,Ireland,2020-03-24,0,0,0,0.6066833229874726,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2641,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2642,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2643,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2644,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2645,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2646,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2647,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2648,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2649,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2650,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2651,Ireland,2020-03-24,1,0,26,0.6066833229874726,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2652,Ireland,2020-03-24,1,0,26,0.6066833229874726,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2653,Ireland,2020-03-25,0,1,250,0.5854068805634736,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2654,Ireland,2020-03-25,1,1,250,0.5854068805634736,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2655,Ireland,2020-03-27,1,0,16,0.5558969861118402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2656,Ireland,2020-03-27,0,1,248,0.5558969861118402,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2657,Ireland,2020-03-28,0,0,15,0.4076577898153495,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2658,Ireland,2020-03-28,1,0,15,0.4076577898153495,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2659,Ireland,2020-03-28,0,0,51,0.4076577898153495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2660,Ireland,2020-03-28,0,1,247,0.4076577898153495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Ireland,2020-03-28,0,0,15,0.4076577898153495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,Ireland,2020-03-28,0,0,15,0.4076577898153495,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,Ireland,2020-03-28,1,0,51,0.4076577898153495,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2664,Ireland,2020-03-28,1,0,51,0.4076577898153495,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2665,Ireland,2020-03-29,1,0,21,0.372656868467567,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2666,Ireland,2020-03-29,1,0,0,0.372656868467567,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2667,Ireland,2020-04-02,0,1,242,0.3122638081208314,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2668,Ireland,2020-04-04,1,0,91,0.2655952266978792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2669,Ireland,2020-04-04,0,1,240,0.2655952266978792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2670,Ireland,2020-04-04,0,1,240,0.2655952266978792,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2671,Ireland,2020-04-04,0,1,240,0.2655952266978792,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2672,Ireland,2020-04-06,1,1,238,0.24363317799100884,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2673,Ireland,2020-04-10,1,1,234,0.18873114454042245,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2674,Ireland,2020-04-12,0,1,232,0.16265134038087178,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2675,Ireland,2020-04-12,0,1,232,0.16265134038087178,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2676,Ireland,2020-04-14,0,1,230,0.15647470720185133,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2677,Ireland,2020-04-15,0,1,229,0.14755359001361945,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2678,Ireland,2020-04-19,1,0,10,0.11872930184485737,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2679,Ireland,2020-04-21,1,0,132,0.11186500350523931,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2680,Ireland,2020-04-26,0,1,218,0.07755174731805439,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2681,Ireland,2020-04-26,0,1,218,0.07755174731805439,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2682,Ireland,2020-04-27,0,1,217,0.07686408215745678,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2683,Ireland,2020-05-02,1,1,212,0.06176633179020447,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2684,Ireland,2020-05-02,0,1,212,0.06176633179020447,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,Ireland,2020-05-05,0,0,13,0.06039306034673559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2686,Ireland,2020-05-05,0,1,209,0.06039306034673559,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2687,Ireland,2020-05-15,0,0,0,0.029509894451633358,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2688,Ireland,2020-05-18,1,0,0,0.027451016725293206,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2689,Ireland,2020-05-18,1,0,21,0.027451016725293206,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2690,Ireland,2020-05-18,1,1,196,0.027451016725293206,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2691,Ireland,2020-05-18,1,1,196,0.027451016725293206,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2692,Ireland,2020-05-28,0,0,42,0.02539213899895306,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2693,Ireland,2020-06-05,0,1,178,0.017156628093592464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2694,Ireland,2020-06-05,1,1,178,0.017156628093592464,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2695,Ireland,2020-06-08,0,0,23,0.015097750367252312,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2696,Ireland,2020-06-08,1,1,175,0.015097750367252312,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2697,Ireland,2020-06-08,1,1,175,0.015097750367252312,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2698,Ireland,2020-06-19,1,0,86,0.017156628093592464,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2699,Ireland,2020-06-19,0,1,164,0.017156628093592464,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2700,Ireland,2020-06-29,1,1,154,0.008921117188231867,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2701,Ireland,2020-06-29,1,1,154,0.008921117188231867,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2702,Ireland,2020-07-07,0,0,-100,0.009608782348829475,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2703,Ireland,2020-07-13,1,1,140,0.0041177554526802985,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2704,Ireland,2020-07-15,1,0,26,0.005491026896149177,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2705,Ireland,2020-07-19,1,1,134,0.006862239461891717,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2706,Ireland,2020-07-20,0,1,133,0.008921117188231867,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2707,Ireland,2020-07-20,1,1,133,0.008921117188231867,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2708,Ireland,2020-08-01,1,1,121,0.017156628093592464,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2709,Ireland,2020-08-05,0,0,47,0.01990317098053022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2710,Ireland,2020-08-05,0,1,117,0.01990317098053022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2711,Ireland,2020-08-07,1,1,115,0.022647654989741643,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2712,Ireland,2020-08-07,0,0,0,0.022647654989741643,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2713,Ireland,2020-08-07,1,1,115,0.022647654989741643,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2714,Ireland,2020-08-08,1,0,29,0.022647654989741643,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2715,Ireland,2020-08-10,1,1,112,0.02333326127261291,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2716,Ireland,2020-08-12,0,1,110,0.02676541044242194,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2717,Ireland,2020-08-18,1,0,26,0.03500092134778253,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2718,Ireland,2020-08-18,1,0,26,0.03500092134778253,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2719,Ireland,2020-08-18,1,1,104,0.03500092134778253,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2720,Ireland,2020-08-31,1,1,91,0.06039306034673559,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2721,Ireland,2020-09-28,0,0,14,0.10019940230779603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2722,Ireland,2020-09-28,0,0,0,0.10019940230779603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2723,Ireland,2020-10-21,0,0,41,0.09185682976066575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2724,Ireland,2020-10-21,1,0,41,0.09185682976066575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2725,Ireland,2020-10-21,1,0,41,0.09185682976066575,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2726,Ireland,2020-10-23,0,1,38,0.08048358920036276,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2727,Ireland,2020-10-29,0,0,0,0.08235510905360596,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2728,Israel,2020-01-26,0,1,309,0.00037529825222589624,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2729,Israel,2020-01-27,1,1,308,0.0011270217784561448,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2730,Israel,2020-02-03,1,1,301,0.007513854196967117,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2731,Israel,2020-02-07,0,1,297,0.016530028424616275,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2732,Israel,2020-02-07,1,1,297,0.016530028424616275,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2733,Israel,2020-02-10,0,1,294,0.02441918087380929,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2734,Israel,2020-02-11,0,1,293,0.02742382093517337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2735,Israel,2020-02-17,0,1,287,0.04620789291670193,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2736,Israel,2020-02-17,0,1,287,0.04620789291670193,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2737,Israel,2020-02-18,1,1,286,0.048837234725840124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2738,Israel,2020-02-20,1,1,284,0.05672638717503313,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2739,Israel,2020-02-22,1,1,282,0.06461553962422614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2740,Israel,2020-02-23,1,0,15,0.06611898667668664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2741,Israel,2020-02-24,0,1,280,0.06874832848582482,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2742,Israel,2020-02-26,0,1,278,0.07100237204273711,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2743,Israel,2020-02-26,1,0,12,0.07100237204273711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2744,Israel,2020-02-27,0,1,277,0.07100237204273711,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2745,Israel,2020-02-27,1,1,277,0.07100237204273711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2746,Israel,2020-02-28,1,1,276,0.07175409556896736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2747,Israel,2020-03-02,1,0,0,0.0732564155996494,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2748,Israel,2020-03-04,0,1,271,0.0758857574087876,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,Israel,2020-03-04,0,1,271,0.0758857574087876,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,Israel,2020-03-04,0,1,271,0.0758857574087876,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2751,Israel,2020-03-04,1,0,5,0.0758857574087876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2752,Israel,2020-03-04,1,1,271,0.0758857574087876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2753,Israel,2020-03-04,1,1,271,0.0758857574087876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2754,Israel,2020-03-04,1,0,74,0.0758857574087876,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2755,Israel,2020-03-04,1,1,271,0.0758857574087876,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2756,Israel,2020-03-06,0,1,269,0.07250469207341917,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2757,Israel,2020-03-08,0,1,267,0.07175409556896736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2758,Israel,2020-03-09,1,1,266,0.07100237204273711,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2759,Israel,2020-03-09,0,0,160,0.07100237204273711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2760,Israel,2020-03-10,0,0,174,0.06837303023359893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2761,Israel,2020-03-10,1,1,265,0.06837303023359893,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2762,Israel,2020-03-11,0,1,264,0.0657425614026823,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2763,Israel,2020-03-11,0,1,264,0.0657425614026823,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2764,Israel,2020-03-11,1,1,264,0.0657425614026823,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2765,Israel,2020-03-11,1,1,264,0.0657425614026823,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2766,Israel,2020-03-12,1,0,52,0.06461553962422614,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2767,Israel,2020-03-12,0,0,110,0.06461553962422614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,Israel,2020-03-13,1,1,262,0.06048387778440592,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2769,Israel,2020-03-15,1,0,49,0.05898043073194542,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2770,Israel,2020-03-16,0,1,259,0.05898043073194542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,Israel,2020-03-17,0,0,84,0.05559936539657699,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2772,Israel,2020-03-17,0,0,15,0.05559936539657699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2773,Israel,2020-03-17,0,0,167,0.05559936539657699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2774,Israel,2020-03-17,1,1,258,0.05559936539657699,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2775,Israel,2020-03-18,1,0,135,0.0533453218396647,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2776,Israel,2020-03-18,0,0,136,0.0533453218396647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2777,Israel,2020-03-18,0,1,257,0.0533453218396647,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2778,Israel,2020-03-19,1,1,256,0.05109127828275241,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2779,Israel,2020-03-19,1,1,256,0.05109127828275241,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2780,Israel,2020-03-20,0,1,255,0.04733491469515808,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2781,Israel,2020-03-20,0,0,7,0.04733491469515808,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2782,Israel,2020-03-22,1,1,253,0.04207510405510325,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2783,Israel,2020-03-22,0,0,127,0.04207510405510325,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2784,Israel,2020-03-23,0,1,252,0.039821060498190966,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2785,Israel,2020-03-24,1,1,251,0.038318740467508924,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2786,Israel,2020-03-24,1,1,251,0.038318740467508924,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2787,Israel,2020-03-25,1,1,250,0.03568939865837074,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2788,Israel,2020-03-25,1,0,63,0.03568939865837074,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2789,Israel,2020-03-25,0,0,7,0.03568939865837074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2790,Israel,2020-03-26,1,1,249,0.03381065335368434,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2791,Israel,2020-03-27,0,1,248,0.032683631575228196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2792,Israel,2020-03-30,0,1,245,0.030054289766090012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2793,Israel,2020-03-30,1,1,245,0.030054289766090012,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2794,Israel,2020-04-01,0,1,243,0.02780024620917772,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2795,Israel,2020-04-01,0,0,33,0.02780024620917772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2796,Israel,2020-04-01,1,1,243,0.02780024620917772,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2797,Israel,2020-04-02,1,0,18,0.02592150090449133,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2798,Israel,2020-04-02,1,1,242,0.02592150090449133,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2799,Israel,2020-04-05,1,1,239,0.021038115538440854,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2800,Israel,2020-04-07,1,1,237,0.021038115538440854,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
